,SKU,Product Description,Menge / Unit (Reference),Product Qty,Purchase,Shipping,Free Shipping,Purchace incl. Freight,Purchasing Total,Margin %,Yield,Unique Selling Price,Total Selling Price
1920,,,7.0,895.0,"0,730","4,99",250.0,"0,73","653,35","0,28","182,93","0,93€","836,28"
1921,,,8.0,1020.0,"0,730","4,99",250.0,"0,73","744,6","0,26","193,59","0,91€","938,19"
1922,,,9.0,1145.0,"0,730","4,99",250.0,"0,73","835,85","0,24","200,60","0,90€","1036,45"
1923,,,10.0,1270.0,"0,730","4,99",250.0,"0,73","927,1","0,22","203,96","0,89€","1131,06"
1924,,,,,,,,,,,,,
1925,200473020000-PAL,"Einweg-Palmblatt-
Container Box 1000g , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = Box+Deckel je 25 Stück , VE je Karton = 5 , Kartons auf Palette
 = 12",2.0,3000.0,"0,730","4,99",250.0,"0,730",2190,"0,20","438,00","0,88€","2628,00"
1926,,,4.0,6000.0,"0,730","4,99",250.0,"0,730",4380,"0,19","832,20","0,87€","5212,20"
1927,,,6.0,9000.0,"0,730","4,99",250.0,"0,730",6570,"0,18","1182,60","0,86€","7752,60"
1928,,,8.0,12000.0,"0,730","4,99",250.0,"0,730",8760,"0,17","1489,20","0,85€","10249,20"
1929,,,10.0,15000.0,"0,730","4,99",250.0,"0,730",10950,"0,16","1752,00","0,85€","12702,00"
1930,,,12.0,18000.0,"0,730","4,99",250.0,"0,730",13140,"0,15","1971,00","0,84€","15111,00"
1931,,,14.0,21000.0,"0,730","4,99",250.0,"0,730",15330,"0,14","2146,20","0,83€","17476,20"
1932,,,16.0,24000.0,"0,730","4,99",250.0,"0,730",17520,"0,13","2277,60","0,82€","19797,60"
1933,,,18.0,27000.0,"0,730","4,99",250.0,"0,730",19710,"0,12","2365,20","0,82€","22075,20"
1934,,,20.0,30000.0,"0,730","4,99",250.0,"0,730",21900,"0,10","2190,00","0,80€","24090,00"
1935,,,,,,,,,,,,,
1936,200682060226,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,30.0,"7,390","4,99",250.0,"7,55","226,69","0,45","102,01","10,95€","328,7"
1937,,,2.0,40.0,"7,390","4,99",250.0,"7,38","295,59","0,42","124,15","10,49€","419,75"
1938,,,3.0,50.0,"7,390","4,99",250.0,"7,39","369,5","0,38","140,41","10,19€","509,90"
1939,,,4.0,60.0,"7,390","4,99",250.0,"7,39","443,4","0,36","159,62","10,05€","603,02"
1940,,,5.0,70.0,"7,390","4,99",250.0,"7,39","517,3","0,34","175,88","9,90€","693,18"
1941,,,6.0,80.0,"7,390","4,99",250.0,"7,38","591,19","0,32","189,18","9,75€","780,37"
1942,,,7.0,90.0,"7,390","4,99",250.0,"7,39","665,1","0,28","186,22","9,45€","851,32"
1943,,,8.0,100.0,"7,390","4,99",250.0,"7,39","739,0","0,26","192,14","9,31€","931,14"
1944,,,9.0,110.0,"7,390","4,99",250.0,"7,39","812,9","0,24","195,09","9,16€","1007,99"
1945,,,10.0,120.0,"7,390","4,99",250.0,"7,39","886,8","0,22","195,09","9,01€","1081,88"
1946,,,,,,,,,,,,,
1947,200682060226-PAL,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,540.0,"7,390","4,99",250.0,"7,39","3990,6","0,20","798,12","8,86€","4788,72"
1948,,,2.0,1320.0,"7,390","4,99",250.0,"7,39","9754,8","0,19","1853,41","8,79€","11608,21"
1949,,,3.0,2100.0,"7,390","4,99",250.0,"7,39","15519,0","0,18","2793,42","8,72€","18312,42"
1950,,,4.0,2880.0,"7,390","4,99",250.0,"7,39","21283,2","0,17","3618,14","8,64€","24901,34"
1951,,,5.0,3660.0,"7,390","4,99",250.0,"7,39","27047,39","0,16","4327,58","8,57€","31374,97"
1952,,,6.0,4440.0,"7,390","4,99",250.0,"7,39","32811,6","0,15","4921,74","8,49€","37733,34"
1953,,,7.0,5220.0,"7,390","4,99",250.0,"7,38","38575,79","0,14","5400,61","8,42€","43976,40"
1954,,,8.0,6000.0,"7,390","4,99",250.0,"7,39","44340,0","0,13","5764,2","8,35€","50104,2"
1955,,,9.0,6780.0,"7,390","4,99",250.0,"7,39","50104,2","0,12","6012,50","8,27€","56116,7"
1956,,,10.0,7560.0,"7,390","4,99",250.0,"7,38","55868,39","0,10","5586,84","8,12€","61455,23"
1957,,,,,,,,,,,,,
1958,200682060227,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,30.0,"7,390","4,99",250.0,"7,55","226,69","0,45","102,01","10,95€","328,7"
1959,,,2.0,40.0,"7,390","4,99",250.0,"7,38","295,59","0,42","124,15","10,49€","419,75"
1960,,,3.0,50.0,"7,390","4,99",250.0,"7,39","369,5","0,38","140,41","10,19€","509,90"
1961,,,4.0,60.0,"7,390","4,99",250.0,"7,39","443,4","0,36","159,62","10,05€","603,02"
1962,,,5.0,70.0,"7,390","4,99",250.0,"7,39","517,3","0,34","175,88","9,90€","693,18"
1963,,,6.0,80.0,"7,390","4,99",250.0,"7,38","591,19","0,32","189,18","9,75€","780,37"
1964,,,7.0,90.0,"7,390","4,99",250.0,"7,39","665,1","0,28","186,22","9,45€","851,32"
1965,,,8.0,100.0,"7,390","4,99",250.0,"7,39","739,0","0,26","192,14","9,31€","931,14"
1966,,,9.0,110.0,"7,390","4,99",250.0,"7,39","812,9","0,24","195,09","9,16€","1007,99"
1967,,,10.0,120.0,"7,390","4,99",250.0,"7,39","886,8","0,22","195,09","9,01€","1081,88"
1968,,,,,,,,,,,,,
1969,200682060227-PAL,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,540.0,"7,390","4,99",250.0,"7,39","3990,6","0,20","798,12","8,86€","4788,72"
1970,,,2.0,1320.0,"7,390","4,99",250.0,"7,39","9754,8","0,19","1853,41","8,79€","11608,21"
1971,,,3.0,2100.0,"7,390","4,99",250.0,"7,39","15519,0","0,18","2793,42","8,72€","18312,42"
1972,,,4.0,2880.0,"7,390","4,99",250.0,"7,39","21283,2","0,17","3618,14","8,64€","24901,34"
1973,,,5.0,3660.0,"7,390","4,99",250.0,"7,39","27047,39","0,16","4327,58","8,57€","31374,97"
1974,,,6.0,4440.0,"7,390","4,99",250.0,"7,39","32811,6","0,15","4921,74","8,49€","37733,34"
1975,,,7.0,5220.0,"7,390","4,99",250.0,"7,38","38575,79","0,14","5400,61","8,42€","43976,40"
1976,,,8.0,6000.0,"7,390","4,99",250.0,"7,39","44340,0","0,13","5764,2","8,35€","50104,2"
1977,,,9.0,6780.0,"7,390","4,99",250.0,"7,39","50104,2","0,12","6012,50","8,27€","56116,7"
1978,,,10.0,7560.0,"7,390","4,99",250.0,"7,38","55868,39","0,10","5586,84","8,12€","61455,23"
1979,,,,,,,,,,,,,
1980,200682060228,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,30.0,"7,390","4,99",250.0,"7,55","226,69","0,45","102,01","10,95€","328,7"
1981,,,2.0,40.0,"7,390","4,99",250.0,"7,38","295,59","0,42","124,15","10,49€","419,75"
1982,,,3.0,50.0,"7,390","4,99",250.0,"7,39","369,5","0,38","140,41","10,19€","509,90"
1983,,,4.0,60.0,"7,390","4,99",250.0,"7,39","443,4","0,36","159,62","10,05€","603,02"
1984,,,5.0,70.0,"7,390","4,99",250.0,"7,39","517,3","0,34","175,88","9,90€","693,18"
1985,,,6.0,80.0,"7,390","4,99",250.0,"7,38","591,19","0,32","189,18","9,75€","780,37"
1986,,,7.0,90.0,"7,390","4,99",250.0,"7,39","665,1","0,28","186,22","9,45€","851,32"
1987,,,8.0,100.0,"7,390","4,99",250.0,"7,39","739,0","0,26","192,14","9,31€","931,14"
1988,,,9.0,110.0,"7,390","4,99",250.0,"7,39","812,9","0,24","195,09","9,16€","1007,99"
1989,,,10.0,120.0,"7,390","4,99",250.0,"7,39","886,8","0,22","195,09","9,01€","1081,88"
1990,,,,,,,,,,,,,
1991,200682060228-PAL,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,540.0,"7,390","4,99",250.0,"7,39","3990,6","0,20","798,12","8,86€","4788,72"
1992,,,2.0,1320.0,"7,390","4,99",250.0,"7,39","9754,8","0,19","1853,41","8,79€","11608,21"
1993,,,3.0,2100.0,"7,390","4,99",250.0,"7,39","15519,0","0,18","2793,42","8,72€","18312,42"
1994,,,4.0,2880.0,"7,390","4,99",250.0,"7,39","21283,2","0,17","3618,14","8,64€","24901,34"
1995,,,5.0,3660.0,"7,390","4,99",250.0,"7,39","27047,39","0,16","4327,58","8,57€","31374,97"
1996,,,6.0,4440.0,"7,390","4,99",250.0,"7,39","32811,6","0,15","4921,74","8,49€","37733,34"
1997,,,7.0,5220.0,"7,390","4,99",250.0,"7,38","38575,79","0,14","5400,61","8,42€","43976,40"
1998,,,8.0,6000.0,"7,390","4,99",250.0,"7,39","44340,0","0,13","5764,2","8,35€","50104,2"
1999,,,9.0,6780.0,"7,390","4,99",250.0,"7,39","50104,2","0,12","6012,50","8,27€","56116,7"
2000,,,10.0,7560.0,"7,390","4,99",250.0,"7,38","55868,39","0,10","5586,84","8,12€","61455,23"
2001,,,,,,,,,,,,,
2002,200682060229,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,30.0,"7,390","4,99",250.0,"7,55","226,69","0,45","102,01","10,95€","328,7"
2003,,,2.0,40.0,"7,390","4,99",250.0,"7,38","295,59","0,42","124,15","10,49€","419,75"
2004,,,3.0,50.0,"7,390","4,99",250.0,"7,39","369,5","0,38","140,41","10,19€","509,90"
2005,,,4.0,60.0,"7,390","4,99",250.0,"7,39","443,4","0,36","159,62","10,05€","603,02"
2006,,,5.0,70.0,"7,390","4,99",250.0,"7,39","517,3","0,34","175,88","9,90€","693,18"
2007,,,6.0,80.0,"7,390","4,99",250.0,"7,38","591,19","0,32","189,18","9,75€","780,37"
2008,,,7.0,90.0,"7,390","4,99",250.0,"7,39","665,1","0,28","186,22","9,45€","851,32"
2009,,,8.0,100.0,"7,390","4,99",250.0,"7,39","739,0","0,26","192,14","9,31€","931,14"
2010,,,9.0,110.0,"7,390","4,99",250.0,"7,39","812,9","0,24","195,09","9,16€","1007,99"
2011,,,10.0,120.0,"7,390","4,99",250.0,"7,39","886,8","0,22","195,09","9,01€","1081,88"
2012,,,,,,,,,,,,,
2013,200682060229-PAL,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,540.0,"7,390","4,99",250.0,"7,39","3990,6","0,20","798,12","8,86€","4788,72"
2014,,,2.0,1320.0,"7,390","4,99",250.0,"7,39","9754,8","0,19","1853,41","8,79€","11608,21"
2015,,,3.0,2100.0,"7,390","4,99",250.0,"7,39","15519,0","0,18","2793,42","8,72€","18312,42"
2016,,,4.0,2880.0,"7,390","4,99",250.0,"7,39","21283,2","0,17","3618,14","8,64€","24901,34"
2017,,,5.0,3660.0,"7,390","4,99",250.0,"7,39","27047,39","0,16","4327,58","8,57€","31374,97"
2018,,,6.0,4440.0,"7,390","4,99",250.0,"7,39","32811,6","0,15","4921,74","8,49€","37733,34"
2019,,,7.0,5220.0,"7,390","4,99",250.0,"7,38","38575,79","0,14","5400,61","8,42€","43976,40"
2020,,,8.0,6000.0,"7,390","4,99",250.0,"7,39","44340,0","0,13","5764,2","8,35€","50104,2"
2021,,,9.0,6780.0,"7,390","4,99",250.0,"7,39","50104,2","0,12","6012,50","8,27€","56116,7"
2022,,,10.0,7560.0,"7,390","4,99",250.0,"7,38","55868,39","0,10","5586,84","8,12€","61455,23"
2023,,,,,,,,,,,,,
2024,200682060230,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,30.0,"7,390","4,99",250.0,"7,55","226,69","0,45","102,01","10,95€","328,7"
2025,,,2.0,40.0,"7,390","4,99",250.0,"7,38","295,59","0,42","124,15","10,49€","419,75"
2026,,,3.0,50.0,"7,390","4,99",250.0,"7,39","369,5","0,38","140,41","10,19€","509,90"
2027,,,4.0,60.0,"7,390","4,99",250.0,"7,39","443,4","0,36","159,62","10,05€","603,02"
2028,,,5.0,70.0,"7,390","4,99",250.0,"7,39","517,3","0,34","175,88","9,90€","693,18"
2029,,,6.0,80.0,"7,390","4,99",250.0,"7,38","591,19","0,32","189,18","9,75€","780,37"
2030,,,7.0,90.0,"7,390","4,99",250.0,"7,39","665,1","0,28","186,22","9,45€","851,32"
2031,,,8.0,100.0,"7,390","4,99",250.0,"7,39","739,0","0,26","192,14","9,31€","931,14"
2032,,,9.0,110.0,"7,390","4,99",250.0,"7,39","812,9","0,24","195,09","9,16€","1007,99"
2033,,,10.0,120.0,"7,390","4,99",250.0,"7,39","886,8","0,22","195,09","9,01€","1081,88"
2034,,,,,,,,,,,,,
2035,200682060230-PAL,"Kokosnusskerzen 150g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,540.0,"7,390","4,99",250.0,"7,39","3990,6","0,20","798,12","8,86€","4788,72"
2036,,,2.0,1320.0,"7,390","4,99",250.0,"7,39","9754,8","0,19","1853,41","8,79€","11608,21"
2037,,,3.0,2100.0,"7,390","4,99",250.0,"7,39","15519,0","0,18","2793,42","8,72€","18312,42"
2038,,,4.0,2880.0,"7,390","4,99",250.0,"7,39","21283,2","0,17","3618,14","8,64€","24901,34"
2039,,,5.0,3660.0,"7,390","4,99",250.0,"7,39","27047,39","0,16","4327,58","8,57€","31374,97"
2040,,,6.0,4440.0,"7,390","4,99",250.0,"7,39","32811,6","0,15","4921,74","8,49€","37733,34"
2041,,,7.0,5220.0,"7,390","4,99",250.0,"7,38","38575,79","0,14","5400,61","8,42€","43976,40"
2042,,,8.0,6000.0,"7,390","4,99",250.0,"7,39","44340,0","0,13","5764,2","8,35€","50104,2"
2043,,,9.0,6780.0,"7,390","4,99",250.0,"7,39","50104,2","0,12","6012,50","8,27€","56116,7"
2044,,,10.0,7560.0,"7,390","4,99",250.0,"7,38","55868,39","0,10","5586,84","8,12€","61455,23"
2045,,,,,,,,,,,,,
2046,200683060226,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,10.0,"11,420","4,99",250.0,"11,919","119,19","0,45","53,64","17,28€","172,83"
2047,,,2.0,20.0,"11,420","4,99",250.0,"11,670","233,39","0,42","98,02","16,57€","331,41"
2048,,,3.0,30.0,"11,420","4,99",250.0,"11,420","342,6","0,38","130,19","15,76€","472,79"
2049,,,4.0,40.0,"11,420","4,99",250.0,"11,420","456,8","0,36","164,45","15,53€","621,25"
2050,,,5.0,50.0,"11,420","4,99",250.0,"11,420",571,"0,34","194,14","15,30€","765,14"
2051,,,6.0,60.0,"11,420","4,99",250.0,"11,420","685,2","0,32","219,26","15,07€","904,46"
2052,,,7.0,70.0,"11,420","4,99",250.0,"11,420","799,4","0,28","223,83","14,62€","1023,23"
2053,,,8.0,80.0,"11,420","4,99",250.0,"11,420","913,6","0,26","237,54","14,39€","1151,14"
2054,,,9.0,90.0,"11,420","4,99",250.0,"11,420","1027,8","0,24","246,67","14,16€","1274,47"
2055,,,10.0,100.0,"11,420","4,99",250.0,"11,420",1142,"0,22","251,24","13,93€","1393,24"
2056,,,,,,,,,,,,,
2057,200683060226-PAL,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,340.0,"11,420","4,99",250.0,"11,42","3882,8","0,20","776,56","13,70€","4659,36"
2058,,,2.0,1120.0,"11,420","4,99",250.0,"11,42","12790,4","0,19","2430,17","13,58€","15220,57"
2059,,,3.0,1900.0,"11,420","4,99",250.0,"11,42","21698,0","0,18","3905,64","13,47€","25603,64"
2060,,,4.0,2680.0,"11,420","4,99",250.0,"11,42","30605,6","0,17","5202,95","13,36€","35808,54"
2061,,,5.0,3460.0,"11,420","4,99",250.0,"11,42","39513,2","0,16","6322,11","13,24€","45835,31"
2062,,,6.0,4240.0,"11,420","4,99",250.0,"11,42","48420,8","0,15","7263,12","13,13€","55683,92"
2063,,,7.0,5020.0,"11,420","4,99",250.0,"11,42","57328,4","0,14","8025,97","13,01€","65354,37"
2064,,,8.0,5800.0,"11,420","4,99",250.0,"11,42","66236,0","0,13","8610,68","12,90€","74846,68"
2065,,,9.0,6580.0,"11,420","4,99",250.0,"11,42","75143,6","0,12","9017,23","12,79€","84160,83"
2066,,,10.0,7360.0,"11,420","4,99",250.0,"11,42","84051,2","0,10","8405,12","12,56€","92456,31"
2067,,,,,,,,,,,,,
2068,200683060227,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,10.0,"11,420","4,99",250.0,"11,919","119,19","0,45","53,64","17,28€","172,83"
2069,,,2.0,20.0,"11,420","4,99",250.0,"11,670","233,39","0,42","98,02","16,57€","331,41"
2070,,,3.0,30.0,"11,420","4,99",250.0,"11,420","342,6","0,38","130,19","15,76€","472,79"
2071,,,4.0,40.0,"11,420","4,99",250.0,"11,420","456,8","0,36","164,45","15,53€","621,25"
2072,,,5.0,50.0,"11,420","4,99",250.0,"11,420",571,"0,34","194,14","15,30€","765,14"
2073,,,6.0,60.0,"11,420","4,99",250.0,"11,420","685,2","0,32","219,26","15,07€","904,46"
2074,,,7.0,70.0,"11,420","4,99",250.0,"11,420","799,4","0,28","223,83","14,62€","1023,23"
2075,,,8.0,80.0,"11,420","4,99",250.0,"11,420","913,6","0,26","237,54","14,39€","1151,14"
2076,,,9.0,90.0,"11,420","4,99",250.0,"11,420","1027,8","0,24","246,67","14,16€","1274,47"
2077,,,10.0,100.0,"11,420","4,99",250.0,"11,420",1142,"0,22","251,24","13,93€","1393,24"
2078,,,,,,,,,,,,,
2079,200683060227-PAL,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,340.0,"11,420","4,99",250.0,"11,42","3882,8","0,20","776,56","13,70€","4659,36"
2080,,,2.0,1120.0,"11,420","4,99",250.0,"11,42","12790,4","0,19","2430,17","13,58€","15220,57"
2081,,,3.0,1900.0,"11,420","4,99",250.0,"11,42","21698,0","0,18","3905,64","13,47€","25603,64"
2082,,,4.0,2680.0,"11,420","4,99",250.0,"11,42","30605,6","0,17","5202,95","13,36€","35808,54"
2083,,,5.0,3460.0,"11,420","4,99",250.0,"11,42","39513,2","0,16","6322,11","13,24€","45835,31"
2084,,,6.0,4240.0,"11,420","4,99",250.0,"11,42","48420,8","0,15","7263,12","13,13€","55683,92"
2085,,,7.0,5020.0,"11,420","4,99",250.0,"11,42","57328,4","0,14","8025,97","13,01€","65354,37"
2086,,,8.0,5800.0,"11,420","4,99",250.0,"11,42","66236,0","0,13","8610,68","12,90€","74846,68"
2087,,,9.0,6580.0,"11,420","4,99",250.0,"11,42","75143,6","0,12","9017,23","12,79€","84160,83"
2088,,,10.0,7360.0,"11,420","4,99",250.0,"11,42","84051,2","0,10","8405,12","12,56€","92456,31"
2089,,,,,,,,,,,,,
2090,200683060228,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,10.0,"11,420","4,99",250.0,"11,919","119,19","0,45","53,64","17,28€","172,83"
2091,,,2.0,20.0,"11,420","4,99",250.0,"11,670","233,39","0,42","98,02","16,57€","331,41"
2092,,,3.0,30.0,"11,420","4,99",250.0,"11,420","342,6","0,38","130,19","15,76€","472,79"
2093,,,4.0,40.0,"11,420","4,99",250.0,"11,420","456,8","0,36","164,45","15,53€","621,25"
2094,,,5.0,50.0,"11,420","4,99",250.0,"11,420",571,"0,34","194,14","15,30€","765,14"
2095,,,6.0,60.0,"11,420","4,99",250.0,"11,420","685,2","0,32","219,26","15,07€","904,46"
2096,,,7.0,70.0,"11,420","4,99",250.0,"11,420","799,4","0,28","223,83","14,62€","1023,23"
2097,,,8.0,80.0,"11,420","4,99",250.0,"11,420","913,6","0,26","237,54","14,39€","1151,14"
2098,,,9.0,90.0,"11,420","4,99",250.0,"11,420","1027,8","0,24","246,67","14,16€","1274,47"
2099,,,10.0,100.0,"11,420","4,99",250.0,"11,420",1142,"0,22","251,24","13,93€","1393,24"
2100,,,,,,,,,,,,,
2101,200683060228-PAL,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,340.0,"11,420","4,99",250.0,"11,42","3882,8","0,20","776,56","13,70€","4659,36"
2102,,,2.0,1120.0,"11,420","4,99",250.0,"11,42","12790,4","0,19","2430,17","13,58€","15220,57"
2103,,,3.0,1900.0,"11,420","4,99",250.0,"11,42","21698,0","0,18","3905,64","13,47€","25603,64"
2104,,,4.0,2680.0,"11,420","4,99",250.0,"11,42","30605,6","0,17","5202,95","13,36€","35808,54"
2105,,,5.0,3460.0,"11,420","4,99",250.0,"11,42","39513,2","0,16","6322,11","13,24€","45835,31"
2106,,,6.0,4240.0,"11,420","4,99",250.0,"11,42","48420,8","0,15","7263,12","13,13€","55683,92"
2107,,,7.0,5020.0,"11,420","4,99",250.0,"11,42","57328,4","0,14","8025,97","13,01€","65354,37"
2108,,,8.0,5800.0,"11,420","4,99",250.0,"11,42","66236,0","0,13","8610,68","12,90€","74846,68"
2109,,,9.0,6580.0,"11,420","4,99",250.0,"11,42","75143,6","0,12","9017,23","12,79€","84160,83"
2110,,,10.0,7360.0,"11,420","4,99",250.0,"11,42","84051,2","0,10","8405,12","12,56€","92456,31"
2111,,,,,,,,,,,,,
2112,200683060229,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,10.0,"11,420","4,99",250.0,"11,919","119,19","0,45","53,64","17,28€","172,83"
2113,,,2.0,20.0,"11,420","4,99",250.0,"11,670","233,39","0,42","98,02","16,57€","331,41"
2114,,,3.0,30.0,"11,420","4,99",250.0,"11,420","342,6","0,38","130,19","15,76€","472,79"
2115,,,4.0,40.0,"11,420","4,99",250.0,"11,420","456,8","0,36","164,45","15,53€","621,25"
2116,,,5.0,50.0,"11,420","4,99",250.0,"11,420",571,"0,34","194,14","15,30€","765,14"
2117,,,6.0,60.0,"11,420","4,99",250.0,"11,420","685,2","0,32","219,26","15,07€","904,46"
2118,,,7.0,70.0,"11,420","4,99",250.0,"11,420","799,4","0,28","223,83","14,62€","1023,23"
2119,,,8.0,80.0,"11,420","4,99",250.0,"11,420","913,6","0,26","237,54","14,39€","1151,14"
2120,,,9.0,90.0,"11,420","4,99",250.0,"11,420","1027,8","0,24","246,67","14,16€","1274,47"
2121,,,10.0,100.0,"11,420","4,99",250.0,"11,420",1142,"0,22","251,24","13,93€","1393,24"
2122,,,,,,,,,,,,,
2123,200683060229-PAL,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,340.0,"11,420","4,99",250.0,"11,42","3882,8","0,20","776,56","13,70€","4659,36"
2124,,,2.0,1120.0,"11,420","4,99",250.0,"11,42","12790,4","0,19","2430,17","13,58€","15220,57"
2125,,,3.0,1900.0,"11,420","4,99",250.0,"11,42","21698,0","0,18","3905,64","13,47€","25603,64"
2126,,,4.0,2680.0,"11,420","4,99",250.0,"11,42","30605,6","0,17","5202,95","13,36€","35808,54"
2127,,,5.0,3460.0,"11,420","4,99",250.0,"11,42","39513,2","0,16","6322,11","13,24€","45835,31"
2128,,,6.0,4240.0,"11,420","4,99",250.0,"11,42","48420,8","0,15","7263,12","13,13€","55683,92"
2129,,,7.0,5020.0,"11,420","4,99",250.0,"11,42","57328,4","0,14","8025,97","13,01€","65354,37"
2130,,,8.0,5800.0,"11,420","4,99",250.0,"11,42","66236,0","0,13","8610,68","12,90€","74846,68"
2131,,,9.0,6580.0,"11,420","4,99",250.0,"11,42","75143,6","0,12","9017,23","12,79€","84160,83"
2132,,,10.0,7360.0,"11,420","4,99",250.0,"11,42","84051,2","0,10","8405,12","12,56€","92456,31"
2133,,,,,,,,,,,,,
2134,200683060230,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,10.0,"11,420","4,99",250.0,"11,919","119,19","0,45","53,64","17,28€","172,83"
2135,,,2.0,20.0,"11,420","4,99",250.0,"11,670","233,39","0,42","98,02","16,57€","331,41"
2136,,,3.0,30.0,"11,420","4,99",250.0,"11,420","342,6","0,38","130,19","15,76€","472,79"
2137,,,4.0,40.0,"11,420","4,99",250.0,"11,420","456,8","0,36","164,45","15,53€","621,25"
2138,,,5.0,50.0,"11,420","4,99",250.0,"11,420",571,"0,34","194,14","15,30€","765,14"
2139,,,6.0,60.0,"11,420","4,99",250.0,"11,420","685,2","0,32","219,26","15,07€","904,46"
2140,,,7.0,70.0,"11,420","4,99",250.0,"11,420","799,4","0,28","223,83","14,62€","1023,23"
2141,,,8.0,80.0,"11,420","4,99",250.0,"11,420","913,6","0,26","237,54","14,39€","1151,14"
2142,,,9.0,90.0,"11,420","4,99",250.0,"11,420","1027,8","0,24","246,67","14,16€","1274,47"
2143,,,10.0,100.0,"11,420","4,99",250.0,"11,420",1142,"0,22","251,24","13,93€","1393,24"
2144,,,,,,,,,,,,,
2145,200683060230-PAL,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12",1.0,340.0,"11,420","4,99",250.0,"11,42","3882,8","0,20","776,56","13,70€","4659,36"
2146,,,2.0,1120.0,"11,420","4,99",250.0,"11,42","12790,4","0,19","2430,17","13,58€","15220,57"
